Latitude,Municipality,Location,Longitude,Count
49.170158,NANAIMO,COMOX RD & TERMINAL AVE & TERMINAL AVE N & TURNING LANE,-123.940848,1.0
49.136081,NANAIMO,DOUGLAS AVE & TENTH ST,-123.938164,1.0
49.163646,NANAIMO,ALBERT ST & CHINA STEPS & COMMERCIAL ST & VICTORIA CRES & WALLACE ST,-123.93636,2.0
49.164032,NANAIMO,CHINA STEPS & GORDON ST & LOIS LANE & TERMINAL AVE & ACCESS ROAD & TURNING LANE,-123.935808,1.0
49.156249,NANAIMO,FARQUHAR ST & VICTORIA RD,-123.935753,1.0
49.166657,NANAIMO,FRONT ST & WHARF ST,-123.93563,1.0
49.161313,NANAIMO,ROBARTS ST & VICTORIA RD,-123.934837,1.0
49.162408,NANAIMO,CAVAN ST & VICTORIA CRES & VICTORIA RD,-123.93464,1.0
49.163019,NANAIMO,ESPLANADE & NICOL ST & TERMINAL AVE & VICTORIA CRES & TURNING LANE,-123.934486,3.0
49.161888,NANAIMO,CRACE ST & NICOL ST,-123.934292,2.0
49.153366,NANAIMO,NEEDHAM ST & NICOL ST,-123.933851,1.0
49.163183,NANAIMO,ESPLANADE & FRONT ST & TURNING LANE,-123.932859,1.0
49.165885,NANAIMO,FRONT ST & PROMENADE DR,-123.932729,1.0
49.157933,NANAIMO,HALIBURTON ST & MILTON ST,-123.932675,1.0
49.15066,NANAIMO,HALIBURTON ST & ROBINS ST,-123.932305,1.0
49.148138,NANAIMO,HALIBURTON ST & WOODHOUSE ST & ACCESS ROAD,-123.931909,1.0
49.152452,NANAIMO,CENTRE ST # 000600 TO 000689,-123.929575,1.0
49.107315,NANAIMO,LEVIN CRES & RICHARDSON RD,-123.925272,1.0
49.106819,NANAIMO,DEAN RD & KELSIE RD,-123.920563,1.0
49.124623,NANAIMO,CEDAR RD & CRANBERRY AVE & ISLAND HWY S & NANAIMO PKY & NANAIMO PKY ONRAMP & TRANS-CANADA HWY & TRANS-CANADA HWY ONRAMP & TURNING LANE,-123.916569,1.0
49.121016,NANAIMO,CEDAR RD # 001100 TO 001223,-123.897385,1.0
49.102586,NANAIMO,MINETOWN RD & SOUTH WELLINGTON RD & TURNING LANE,-123.89317,1.0
49.045816,NANAIMO,TIMBERLANDS RD & TRANS-CANADA HWY,-123.873685,1.0
49.10991,NANAIMO,CEDAR RD & MEYNELL RD,-123.866409,1.0
49.098067,NANAIMO,CEDAR RD & YELLOW POINT RD,-123.850437,1.0
49.174978,GABRIOLA ISLAND,CHURCH ST & NORTH RD,-123.8353,1.0
48.994762,LADYSMITH,4TH AVE & SYMONDS ST,-123.827221,1.0
48.998647,LADYSMITH,1ST AVE & LUDLOW RD & TRANS-CANADA HWY & TURNING LANE,-123.824658,1.0
49.201992,GABRIOLA ISLAND,BERRY POINT RD # 000920 TO 001049,-123.821502,1.0
49.00493,LADYSMITH,SHELL BEACH RD # 004320 TO 004739,-123.807291,1.0
48.977648,LADYSMITH,CHEMAINUS RD & DAVIS RD & DAVIS RD OFFRAMP & DAVIS RD ONRAMP & TRANS-CANADA HWY,-123.802274,1.0
48.782064,DUNCAN,COWICHAN LAKE RD & CREIGHTON RD,-123.796453,1.0
49.466709,SECHELT,MILLS RD & SUNSHINE COAST HWY,-123.790874,1.0
48.786221,DUNCAN,COWICHAN LAKE RD & MENZIES RD,-123.777488,1.0
49.471065,SECHELT,TEREDO ST & TRAIL AVE,-123.759134,1.0
49.474192,SECHELT,DOLPHIN ST & TRAIL AVE,-123.759082,1.0
49.472386,SECHELT,COWRIE ST # 005662 TO 005722,-123.757723,1.0
49.478687,SECHELT,EBBTIDE ST & LAMPREY LANE,-123.756736,1.0
49.47415,SECHELT,DOLPHIN ST & SUNSHINE COAST HWY & WHARF AVE,-123.754541,1.0
49.473178,SECHELT,CHELPI AVE & SUNSHINE COAST HWY & MALL ACCESS & TURNING LANE,-123.747362,1.0
48.793524,DUNCAN,LIMERICK RD & MARSH RD,-123.740697,1.0
48.795757,DUNCAN,AUCHINACHIE RD & SOMENOS RD,-123.736411,1.0
48.792203,DUNCAN,COWICHAN LAKE RD & SHERMAN RD & SOMENOS RD,-123.736181,1.0
48.926599,CHEMAINUS,CHEMAINUS RD & PINE ST,-123.728572,1.0
48.925423,CHEMAINUS,CHEMAINUS RD & OAK ST & VICTORIA RD,-123.727716,1.0
48.379727,SOOKE,GRANT RD W & OTTER POINT RD,-123.72534,1.0
48.377315,SOOKE,MURRAY RD & OTTER POINT RD & SOOKE RD & WEST COAST RD,-123.723832,1.0
48.378083,SOOKE,SOOKE RD & TOWNSEND RD,-123.722957,1.0
48.378428,SOOKE,SOOKE RD # 006646 TO 006678,-123.722102,1.0
48.923693,CHEMAINUS,CEDAR ST & CHEMAINUS RD & ELM ST,-123.721718,1.0
48.779818,DUNCAN,CLIFFS RD & GOVERNMENT ST,-123.71485,1.0
48.380337,SOOKE,DOVER ST & SOOKE RD,-123.714387,1.0
48.380827,SOOKE,CHARTERS RD & SOOKE RD,-123.712369,1.0
48.777723,DUNCAN,GOVERNMENT ST & JUBILEE ST,-123.710446,1.0
48.91239,CHEMAINUS,BALSAM ST & CHEMAINUS RD,-123.708781,1.0
48.784673,DUNCAN,BEVERLY ST & CANADA AVE & DUNCAN ST & TURNING LANE,-123.708773,1.0
48.779272,DUNCAN,CANADA AVE & INGRAM ST & QUEENS RD,-123.707444,1.0
48.874793,CHEMAINUS,MT SICKER RD & TRANS-CANADA HWY & TURNING LANE,-123.707003,1.0
48.874793,WESTHOLME,MT SICKER RD & TRANS-CANADA HWY & TURNING LANE,-123.707003,1.0
48.778873,DUNCAN,CORONATION AVE & DUNCAN ST,-123.706644,1.0
48.776802,DUNCAN,CANADA AVE & GOVERNMENT ST & RIVER RD & TRUNK RD,-123.706586,2.0
48.786627,DUNCAN,BEVERLY ST & TRANS-CANADA HWY & TURNING LANE,-123.706189,1.0
48.782092,DUNCAN,ALDERLEA ST & JAMES ST,-123.704394,1.0
48.776844,DUNCAN,TRUNK RD & YPRES ST,-123.703288,1.0
48.776819,DUNCAN,FESTUBERT ST & TRUNK RD & MALL ACCESS,-123.702052,1.0
48.778732,DUNCAN,CORONATION AVE & FESTUBERT ST,-123.702041,1.0
48.776832,DUNCAN,ST JULIEN ST & TRUNK RD,-123.70084,1.0
48.785377,DUNCAN,BEVERLY ST # 002610 TO 002654,-123.70072,1.0
48.783585,DUNCAN,TRANS-CANADA HWY # 005831 TO 005879,-123.700602,1.0
48.782154,DUNCAN,JAMES ST & TRANS-CANADA HWY & YORK RD & TURNING LANE,-123.699142,2.0
48.78125,DUNCAN,ALEXANDER ST & TRANS-CANADA HWY & YORK RD,-123.698856,1.0
48.776846,DUNCAN,TRANS-CANADA HWY & TRUNK RD,-123.698837,3.0
48.77547,DUNCAN,DOBSON RD & TRANS-CANADA HWY & MALL ACCESS,-123.698826,1.0
48.773516,DUNCAN,COWICHAN WAY & TRANS-CANADA HWY,-123.69881,4.0
48.769611,DUNCAN,BOYS RD & JACOB RD & TRANS-CANADA HWY & TURNING LANE,-123.698803,1.0
48.784949,DUNCAN,BEVERLY ST & YORK RD,-123.698798,2.0
48.776843,DUNCAN,BUNDOCK AVE & TRUNK RD,-123.696978,1.0
48.765207,DUNCAN,ALLENBY RD & CHASTER RD & TRANS-CANADA HWY & TURNING LANE,-123.695947,1.0
48.77691,DUNCAN,MARCHMONT RD & MCKINSTRY RD & TRUNK RD,-123.695067,1.0
48.7849,DUNCAN,ALEXANDER ELEMENTARY SCHOOL ACCESS & BEVERLY ST & HOWARD AVE,-123.69409,1.0
48.778678,DUNCAN,CHESTERFIELD AVE & CORONATION AVE & DAY RD & TRUNK RD & TURNING LANE,-123.692296,1.0
48.779783,DUNCAN,OLSON PL & TRUNK RD,-123.687221,1.0
48.788529,DUNCAN,JAYNES RD & LAKES RD & TURNING LANE,-123.684829,1.0
48.780779,DUNCAN,MAPLE BAY RD & TZOUHALEM RD,-123.671568,2.0
48.859139,CROFTON,ADELAIDE ST & YORK AVE,-123.645673,1.0
48.824665,DUNCAN,FLETT RD & HERD RD & OSBORNE BAY RD,-123.643671,1.0
48.729831,COWICHAN BAY,KOKSILAH RD & TRANS-CANADA HWY & TURNING LANE,-123.640671,1.0
48.729831,DUNCAN,KOKSILAH RD & TRANS-CANADA HWY & TURNING LANE,-123.640671,1.0
48.72995,COWICHAN BAY,KOKSILAH RD & WILMOT RD,-123.637593,1.0
48.707722,COBBLE HILL,COBBLE HILL RD & COWICHAN BAY RD & TRANS-CANADA HWY & TURNING LANE,-123.607557,1.0
48.687814,COBBLE HILL,COBBLE HILL RD & FISHER RD,-123.604518,1.0
48.652254,MILL BAY,SHAWNIGAN-MILL BAY RD # 001120 TO 001165,-123.581118,1.0
48.657586,MILL BAY,BARRY RD & SHAWNIGAN-MILL BAY RD,-123.566716,1.0
48.632139,MILL BAY,BENKO RD & KEARNEY PL,-123.553845,1.0
48.372019,METCHOSIN,ROCKY POINT RD & TAYLOR RD,-123.547043,4.0
48.456221,LANGFORD,AMY RD & WEST SHORE PKY,-123.539832,1.0
48.423622,LANGFORD,FINNEY RD & LUXTON RD,-123.537676,1.0
48.419608,LANGFORD,LUXTON RD & TRAILSIDE PL,-123.5355,1.0
48.439733,LANGFORD,PARKDALE DR # 001222 TO 001255,-123.532266,1.0
48.475935,LANGFORD,BEAR MOUNTAIN PKY & COUNTRY CLUB WAY,-123.531105,1.0
49.406585,GIBSONS,GIBSONS WAY & PAYNE RD & PRATT RD & SUNSHINE COAST HWY,-123.530022,1.0
48.440403,LANGFORD,ALOUETTE DR & GLEN LAKE RD & PARKDALE DR,-123.529962,1.0
49.41397,GIBSONS,PAYNE RD & REED RD,-123.52953,1.0
48.873129,SALT SPRING ISLAND,LOWER GANGES RD & NORTH END RD & UPPER GANGES RD & VESUVIUS BAY RD,-123.529293,1.0
49.406621,GIBSONS,GIBSONS WAY # 001010 TO 001061,-123.527615,1.0
48.864327,SALT SPRING ISLAND,BOOTH CANAL RD & LOWER GANGES RD,-123.526796,1.0
48.436567,LANGFORD,GLEN LAKE RD # 003151 TO 003174,-123.526157,1.0
49.406643,GIBSONS,GIBSONS WAY & SEAMOUNT WAY,-123.526153,1.0
48.432721,LANGFORD,FIREHALL CREEK RD & HAPPY VALLEY RD,-123.525405,1.0
48.433116,LANGFORD,GLEN LAKE RD & HAPPY VALLEY RD & SOOKE RD & TURNING LANE,-123.524845,1.0
49.406684,GIBSONS,GIBSONS WAY & PARK RD,-123.523149,1.0
48.449156,LANGFORD,GOLDSTREAM AVE & POWERS LANE,-123.521301,1.0
48.432708,LANGFORD,ANDERS RD & SOOKE RD,-123.52094,1.0
49.406725,GIBSONS,GIBSONS WAY & SUNNYCREST RD,-123.520445,2.0
48.447118,LANGFORD,DUNFORD AVE & LEIGH RD,-123.5195,1.0
48.449678,LANGFORD,GOLDSTREAM AVE & LEIGH RD,-123.518139,1.0
48.433882,COLWOOD,JACKLIN RD & SOOKE RD & TURNING LANE,-123.515046,1.0
48.433882,LANGFORD,JACKLIN RD & SOOKE RD & TURNING LANE,-123.515046,1.0
49.414216,GIBSONS,NORTH RD & REED RD,-123.513723,1.0
48.449942,LANGFORD,GOLDSTREAM AVE # 001000 TO 001019,-123.512459,1.0
48.409459,COLWOOD,CASTLEWOOD RD & LATORIA RD & OLYMPIAN WAY,-123.511787,1.0
48.440337,LANGFORD,JACKLIN RD & JENKINS AVE & KELLY RD,-123.511698,2.0
48.86135,SALT SPRING ISLAND,BLAIN RD & LOWER GANGES RD,-123.511607,1.0
48.419691,COLWOOD,FULTON RD & SUNHEIGHTS DR,-123.511131,1.0
48.439543,LANGFORD,KELLY RD & MERCHANT WAY & MALL ACCESS,-123.510323,1.0
48.442868,LANGFORD,JACKLIN RD & LANGFORD PKY & TURNING LANE,-123.5102,1.0
48.467555,LANGFORD,SETCHFIELD AVE & SHAW AVE,-123.508646,1.0
48.466963,LANGFORD,SETCHFIELD AVE & TREANOR AVE,-123.508518,1.0
49.406987,GIBSONS,CRUCIL RD & GIBSONS WAY,-123.507969,1.0
49.40094,GIBSONS,GOWER POINT RD # 000260 TO 000389,-123.507495,1.0
48.854311,SALT SPRING ISLAND,RAINBOW RD # 000150 TO 000239,-123.506519,1.0
49.402269,GIBSONS,PERIWINKLE LANE & SCHOOL RD,-123.506182,1.0
48.450544,LANGFORD,GOLDSTREAM AVE & JACKLIN RD,-123.505703,3.0
48.470762,LANGFORD,BEAR MOUNTAIN PKY & KINGBIRD DR,-123.505702,1.0
49.401962,GIBSONS,GIBSONS WAY & GOWER POINT RD & SCHOOL RD,-123.505678,1.0
48.429539,COLWOOD,FULTON RD & SOOKE RD,-123.504762,3.0
48.442321,LANGFORD,LANGFORD PKY & PHIPPS RD,-123.504709,2.0
48.438273,LANGFORD,GALLOPING GOOSE TRAIL & KELLY RD & VETERANS MEMORIAL PKY & TURNING LANE,-123.504515,1.0
48.458447,LANGFORD,CITY GATE BLVD & MCCALLUM RD & MALL ACCESS,-123.504446,1.0
49.404229,GIBSONS,BEACH AVE & MARINE DR,-123.502719,1.0
48.470021,LANGFORD,MILLSTREAM RD & NIRWAN PL,-123.502705,1.0
48.446453,LANGFORD,ORONO AVE & PEATT RD,-123.502369,1.0
48.449358,LANGFORD,GOLDSTREAM AVE & PEATT RD,-123.500636,2.0
48.85123,SALT SPRING ISLAND,FULFORD-GANGES RD & SEAVIEW AVE,-123.500627,1.0
48.464496,LANGFORD,MILLSTREAM RD & TREANOR AVE & TURNING LANE,-123.500301,1.0
48.853554,SALT SPRING ISLAND,HEREFORD AVE & LOWER GANGES RD & PURVIS LANE,-123.500026,1.0
48.464604,LANGFORD,BELAIR RD & TREANOR AVE & MALL ACCESS,-123.49854,1.0
48.448597,LANGFORD,BRYN MAUR RD & GOLDSTREAM AVE & MALL ACCESS,-123.498401,1.0
48.460388,LANGFORD,MCCALLUM RD & MILLSTREAM RD & TURNING LANE,-123.497264,1.0
48.456857,LANGFORD,MILLSTREAM RD & MILLSTREAM RD OFFRAMP & MILLSTREAM RD ONRAMP & TRANS-CANADA HWY & VETERANS MEMORIAL PKY & VETERANS MEMORIAL PKY OFFRAMP & VETERANS MEMORIAL PKY ONRAMP,-123.497195,1.0
48.786009,SALT SPRING ISLAND,FULFORD-GANGES RD & FURNESS RD,-123.496978,1.0
48.464676,LANGFORD,HOYLAKE AVE & TREANOR AVE,-123.496727,1.0
48.432678,COLWOOD,LANGHOLME DR & METCHOSIN RD & SOOKE RD & TURNING LANE,-123.496118,4.0
48.447427,LANGFORD,E RAIL TRAIL & GOLDSTREAM AVE & VETERANS MEMORIAL PKY & TURNING LANE,-123.495547,6.0
48.449258,LANGFORD,HOFFMAN AVE & MASSIE DR & VETERANS MEMORIAL PKY,-123.495147,1.0
48.446049,COLWOOD,FAIRWAY AVE & GOLDSTREAM AVE & GOLF COURSE ACCESS ROAD,-123.491439,3.0
48.446049,LANGFORD,FAIRWAY AVE & GOLDSTREAM AVE & GOLF COURSE ACCESS ROAD,-123.491439,3.0
48.43488,COLWOOD,KELLY RD & SOOKE RD,-123.491189,2.0
48.426292,COLWOOD,METCHOSIN RD & WISHART RD,-123.490582,2.0
48.446348,LANGFORD,GOLDSTREAM AVE # 000561 TO 000599,-123.488011,1.0
48.407903,COLWOOD,LATORIA BLVD & METCHOSIN RD,-123.485924,1.0
49.430971,GIBSONS,MARINE DR & NORTH RD,-123.479687,1.0
48.439971,COLWOOD,ALDEANE AVE & GALLOPING GOOSE TRAIL & SOOKE RD & UNIVERSITY DR,-123.477251,2.0
48.44414,COLWOOD,GOLDSTREAM AVE & WALE RD & TURNING LANE,-123.476462,1.0
48.445008,COLWOOD,WALE RD # 000330 TO 000348,-123.471452,2.0
48.445166,COLWOOD,GALLOPING GOOSE TRAIL & WALE RD & WILFERT RD,-123.470412,2.0
48.450506,LANGFORD,ATKINS AVE & ATKINS RD & COUNTRY TERR & GALLOPING GOOSE TRAIL & TRAVERSE TERR,-123.469718,1.0
48.442157,COLWOOD,GOLDSTREAM AVE & ISLAND HWY & SOOKE RD & MALL ACCESS & TURNING LANE,-123.469617,1.0
48.445407,COLWOOD,WALE RD # 000300 TO 000331,-123.46893,1.0
48.443118,COLWOOD,ISLAND HWY # 001836 TO 001948,-123.468816,1.0
48.445129,COLWOOD,GALLOPING GOOSE TRAIL & ISLAND HWY & OCEAN BLVD & WALE RD & BUS LANE & TURNING LANE,-123.467084,2.0
48.446573,COLWOOD,ISLAND HWY # 001760 TO 001798,-123.466418,1.0
48.457563,VIEW ROYAL,ATKINS RD & FAGAN PL & GALLOPING GOOSE TRAIL & PARSONS RD & TRENCHARD PL,-123.466127,2.0
48.458321,VIEW ROYAL,ATKINS RD & SIX MILE RD,-123.464202,1.0
48.451095,VIEW ROYAL,ISLAND HWY # 001700 TO 001724,-123.463988,1.0
48.451963,VIEW ROYAL,ISLAND HWY & WILFERT RD & TURNING LANE,-123.463389,4.0
48.579619,CENTRAL SAANICH,BRENTVIEW RD & LATESS RD & STELLYS CROSS RD,-123.462603,1.0
48.453975,VIEW ROYAL,ISLAND HWY # 001600 TO 001698,-123.461987,2.0
48.824469,SALT SPRING ISLAND,BEDDIS RD # 000710 TO 000905,-123.460124,1.0
48.45731,VIEW ROYAL,ISLAND HWY & SIX MILE RD,-123.458576,1.0
48.577884,CENTRAL SAANICH,HAGAN RD & VERDIER AVE,-123.458422,1.0
48.673424,NORTH SAANICH,DOWNEY RD & WEST SAANICH RD,-123.457841,1.0
48.680748,NORTH SAANICH,CLAYTON RD & WEST SAANICH RD,-123.457768,1.0
48.459979,VIEW ROYAL,ISLAND HWY & PRICE BAY LANE & PRICE RD,-123.455727,1.0
48.664821,NORTH SAANICH,TOTEM LANE & WEST SAANICH RD,-123.454228,1.0
48.695964,NORTH SAANICH,CLOAKE HILL RD & LANDS END RD,-123.45214,1.0
48.460524,VIEW ROYAL,ADAMS PL & E RAIL TRAIL & ISLAND HWY,-123.451959,2.0
48.57967,CENTRAL SAANICH,STELLYS CROSS RD & WEST SAANICH RD,-123.451776,2.0
48.572471,CENTRAL SAANICH,MARCHANT RD & WALLACE DR,-123.451561,2.0
48.577917,CENTRAL SAANICH,VERDIER AVE & WEST SAANICH RD & TURNING LANE,-123.449146,1.0
48.499353,SAANICH,PROSPECT LAKE RD & VIADUCT AVE W,-123.446583,1.0
48.464775,VIEW ROYAL,BURNSIDE RD W & GALLOPING GOOSE TRAIL & WATKISS WAY,-123.446178,6.0
48.655388,NORTH SAANICH,MILLS RD & WEST SAANICH RD,-123.445776,1.0
48.575277,CENTRAL SAANICH,WALLACE DR & WEST SAANICH RD,-123.44531,2.0
48.650884,NORTH SAANICH,WEST SAANICH RD & WILLINGDON RD,-123.445089,2.0
48.466083,VIEW ROYAL,BURNSIDE RD W & KAMI CRT,-123.444543,1.0
48.460376,VIEW ROYAL,BURNETT RD & PHEASANT LANE,-123.441922,1.0
48.565171,CENTRAL SAANICH,BENVENUTO AVE & KEATING CROSS RD & WEST SAANICH RD & TURNING LANE,-123.438536,1.0
48.473581,SAANICH,BURNSIDE RD W & PROSPECT LAKE RD,-123.437547,1.0
48.559418,CENTRAL SAANICH,OLD WEST SAANICH RD & VERLING AVE,-123.435838,1.0
48.452641,VIEW ROYAL,ISLAND HWY & VIEW ROYAL AVE,-123.434605,1.0
48.637646,NORTH SAANICH,ELECTRA BLVD & WILLINGDON AVE & WILLINGDON RD,-123.433147,1.0
48.579725,CENTRAL SAANICH,STELLYS CROSS RD # 001558 TO 001669,-123.432714,1.0
48.462237,VIEW ROYAL,HELMCKEN RD & ST GILES ST & VICKERY RD,-123.431979,1.0
48.523955,SAANICH,INTERURBAN RD & PROSPECT LAKE RD & SPARTON RD & WEST SAANICH RD & TURNING LANE,-123.431168,2.0
48.463964,VIEW ROYAL,GALLOPING GOOSE TRAIL & HELMCKEN RD & HELMCKEN RD OFFRAMP & HELMCKEN RD ONRAMP & TRANS-CANADA HWY & TURNING LANE,-123.430959,1.0
48.468162,VIEW ROYAL,HELMCKEN RD & WATKISS WAY & ACCESS ROAD,-123.430361,6.0
48.444823,VIEW ROYAL,ADMIRALS RD & SEENUPIN RD,-123.427711,1.0
48.441608,VIEW ROYAL,ADMIRALS RD & MAPLEBANK RD,-123.427619,1.0
48.440791,ESQUIMALT,ADMIRALS RD & CAROLINE RD,-123.426539,1.0
48.676291,NORTH SAANICH,LOCHSIDE TRAIL & MCDONALD PARK RD & MCDONALD PARK RD OFFRAMP & MCDONALD PARK RD ONRAMP & PATRICIA BAY HWY & SWARTZ BAY RD & WAIN RD & WAIN RD OFFRAMP & WAIN RD ONRAMP & WAIN RD OVERPASS & TURNING LANE,-123.426509,1.0
48.448225,VIEW ROYAL,ADMIRALS RD & ALDERSMITH PL & COOPER RD,-123.426307,1.0
48.452044,VIEW ROYAL,ISLAND HWY & SHORELINE DR,-123.42617,3.0
48.690897,NORTH SAANICH,LANDS END RD & WILD ROSE LANE,-123.426127,1.0
48.465301,VIEW ROYAL,CAMDEN AVE & CHELTENHAM ST & GALLOPING GOOSE TRAIL,-123.425199,3.0
48.43958,ESQUIMALT,ADMIRALS RD & PARKLANDS DR,-123.425079,2.0
48.52068,SAANICH,WEST SAANICH RD # 005080 TO 005269,-123.424919,1.0
48.451144,VIEW ROYAL,ADMIRALS RD & CRAIGFLOWER RD & ISLAND HWY & TURNING LANE,-123.424888,2.0
48.429316,ESQUIMALT,CANTEEN RD & ESQUIMALT RD,-123.424498,1.0
48.469932,SAANICH,HELMCKEN RD & HOLLAND AVE,-123.422542,1.0
48.586948,CENTRAL SAANICH,HOVEY RD & WALLACE DR,-123.422461,1.0
48.517119,SAANICH,WEST SAANICH RD # 005066 TO 005079,-123.421563,1.0
48.479614,SAANICH,HASTINGS ST & HOLLAND AVE,-123.421031,1.0
48.437759,ESQUIMALT,ADMIRALS RD # 000825 TO 000869,-123.42087,1.0
48.610081,CENTRAL SAANICH,EAST SAANICH RD # 008366 TO 008463,-123.419969,1.0
48.498717,SAANICH,INTERURBAN RD & VIADUCT AVE W,-123.41926,1.0
48.448656,ESQUIMALT,CRAIGFLOWER RD # 001360 TO 001393,-123.419189,1.0
48.448656,VIEW ROYAL,CRAIGFLOWER RD # 001360 TO 001393,-123.419189,1.0
48.670285,NORTH SAANICH,BLUE HERON RD & MCDONALD PARK RD & PRIVATE DRIVEWAY,-123.418002,1.0
48.638947,NORTH SAANICH,CANORA RD & EAST SAANICH RD,-123.41796,1.0
48.638947,SIDNEY,CANORA RD & EAST SAANICH RD,-123.41796,1.0
48.640346,NORTH SAANICH,AURORA PL & CANORA RD & NORSEMAN RD & NORTHBROOK DR,-123.417514,1.0
48.640346,SIDNEY,AURORA PL & CANORA RD & NORSEMAN RD & NORTHBROOK DR,-123.417514,1.0
48.538224,SAANICH,BROOKHAVEN RD & OLDFIELD RD,-123.41737,1.0
48.539865,SAANICH,BROOKLEIGH RD & OLDFIELD RD,-123.417345,1.0
48.531336,SAANICH,ELKWOOD RD & OLDFIELD RD,-123.417287,1.0
48.560507,CENTRAL SAANICH,OLDFIELD RD & SEAN RD,-123.417238,1.0
48.433095,ESQUIMALT,ADMIRALS RD & NADEN WAY & WOODWAY RD,-123.417174,1.0
48.429894,ESQUIMALT,ADMIRALS RD & ESQUIMALT RD,-123.416958,1.0
48.432102,ESQUIMALT,ADMIRALS RD & ASTLE ST,-123.416878,1.0
48.666057,NORTH SAANICH,JOHN RD & MCDONALD PARK RD & NORTH SAANICH MIDDLE SCHOOL ACCESS & RESTHAVEN DR,-123.416786,1.0
48.666057,SIDNEY,JOHN RD & MCDONALD PARK RD & NORTH SAANICH MIDDLE SCHOOL ACCESS & RESTHAVEN DR,-123.416786,1.0
48.632901,NORTH SAANICH,CANORA RD & WILLINGDON RD,-123.415662,1.0
48.486397,SAANICH,ALAN RD & INTERURBAN RD,-123.415536,1.0
48.436922,ESQUIMALT,INTERVALE AVE & LOCKLEY RD,-123.41432,1.0
48.456377,SAANICH,ADMIRALS RD & COWPER ST,-123.413453,1.0
48.474956,SAANICH,HELMCKEN RD & SANTA ROSA AVE & WILKINSON RD,-123.412864,2.0
48.430142,ESQUIMALT,ESQUIMALT RD & FRASER ST,-123.412444,2.0
48.430116,ESQUIMALT,ESQUIMALT RD # 001150 TO 001198,-123.411107,2.0
48.450546,SAANICH,GORGE RD W # 000600 TO 000699,-123.410757,1.0
48.579711,CENTRAL SAANICH,STELLYS CROSS RD & VEYANESS RD,-123.410751,1.0
48.478409,SAANICH,HASTINGS ST & INTERURBAN RD & WILKINSON RD & MALL ACCESS & TURNING LANE,-123.410685,1.0
48.565127,CENTRAL SAANICH,KEATING CROSS RD & VEYANESS RD,-123.410552,1.0
48.663402,SIDNEY,BOWERBANK RD & MELVILLE DR,-123.410165,1.0
48.42996,ESQUIMALT,ESQUIMALT RD & FERNHILL RD,-123.409797,4.0
48.648917,SIDNEY,BEACON AVE W & STIRLING WAY,-123.409317,1.0
48.579697,CENTRAL SAANICH,EAST SAANICH RD & STELLYS CROSS RD,-123.408935,2.0
48.44495,ESQUIMALT,CRAIGFLOWER RD # 001124 TO 001148,-123.408707,1.0
48.470135,SAANICH,ZINNIA CRT & ZINNIA RD,-123.408473,1.0
48.429726,ESQUIMALT,ESQUIMALT RD & JOFFRE ST,-123.407971,3.0
48.468073,SAANICH,GRANGE RD & TULIP AVE,-123.407647,1.0
48.444416,ESQUIMALT,CRAIGFLOWER RD # 001100 TO 001122,-123.407545,1.0
48.429645,ESQUIMALT,ESQUIMALT RD # 001100 TO 001119,-123.407305,1.0
48.648896,SIDNEY,BEACON AVE & BEACON AVE OFFRAMP & BEACON AVE ONRAMP & BEACON AVE W & LOCHSIDE TRAIL & PATRICIA BAY HWY,-123.407073,1.0
48.429589,ESQUIMALT,ESQUIMALT RD & LAMPSON ST,-123.406854,3.0
48.483987,SAANICH,LOENHOLM RD & WILKINSON RD,-123.406766,1.0
48.459684,SAANICH,ADMIRALS RD & ADMIRALS RD OFFRAMP & HUNTER ST & MCKENZIE AVE & MCKENZIE AVE OFFRAMP & TRANS-CANADA HWY & TRANS-CANADA HWY ONRAMP & TURNING LANE,-123.404754,1.0
48.463561,SAANICH,BURNSIDE RD W & MARIGOLD RD,-123.404684,1.0
48.464026,SAANICH,LAVENDER AVE & MARIGOLD RD,-123.404222,1.0
48.64777,SIDNEY,BEVAN AVE # 002300 TO 002339,-123.403887,1.0
48.433082,ESQUIMALT,HEAD ST & LAMPSON ST & OLD ESQUIMALT RD & TURNING LANE,-123.403791,1.0
48.649583,SIDNEY,SEVENTH ST # 009800 TO 009849,-123.403721,1.0
48.42913,ESQUIMALT,ESQUIMALT RD & MACAULAY ST,-123.403612,1.0
48.565136,CENTRAL SAANICH,CENTRAL SAANICH RD & KEATING CROSS RD,-123.403538,1.0
48.435742,ESQUIMALT,DEVONSHIRE RD & LAMPSON ST,-123.402979,2.0
48.658732,SIDNEY,AMELIA AVE & RESTHAVEN DR,-123.402958,2.0
48.572422,CENTRAL SAANICH,EAST SAANICH RD & ISLAND VIEW RD,-123.402943,1.0
48.655343,SIDNEY,MILLS RD & RESTHAVEN DR,-123.402901,1.0
48.43607,ESQUIMALT,LAMPSON ST & ROCKHEIGHTS AVE,-123.402866,1.0
48.437037,ESQUIMALT,E RAIL TRAIL & ELLERY ST & LAMPSON ST & WURTELE PL,-123.402525,1.0
48.650218,SIDNEY,JAMES WHITE BLVD & RESTHAVEN DR,-123.402316,1.0
48.462011,SAANICH,BURNSIDE RD W & MCKENZIE AVE & TURNING LANE,-123.402257,1.0
48.467386,SAANICH,INTERURBAN RD & VIOLET AVE,-123.401975,1.0
48.438806,ESQUIMALT,COLVILLE RD & LAMPSON ST,-123.401923,2.0
